PROVINCE,PM10,PM10_Lag1,PM10_Lag2,PM10_Lag3,TEMP,TEMP_Lag1,TEMP_Lag2,TEMP_Lag3,VISIB,VISIB_Lag1,VISIB_Lag2,VISIB_Lag3,PRCP,PRCP_Lag1,PRCP_Lag2,PRCP_Lag3,RH,RH_Lag1,RH_Lag2,RH_Lag3,WDSP,WDSP_Lag1,WDSP_Lag2,WDSP_Lag3,Case_Lag1,Case_Lag2,Case_Lag3,Case_ratio
Bangkok Metropolis,0.1327355014103111,1.2802198969439775,1.4228133372889784,2.010227203312314,-0.6861060976056974,-1.4571456386433796,-1.4571456386433796,-0.7006068815895141,-1.5740898012079587,-1.0851104211419835,-0.8961196497608407,-1.4926798056374115,-0.8722527564897805,-1.162438531118374,-0.7972476190509838,-0.8716117803510033,-0.221818715008903,-2.90926518463508,-1.173924235854787,-1.9320782103008491,0.3204050659624108,-0.0909072475939962,-0.3423346518156227,0.2614213291181046,-0.792412403077461,-0.8944194636614758,-0.7992083797314953,0.8645470474929188
Bangkok Metropolis,0.4247540742988808,0.1353777115309341,1.2960844107186722,1.4070239210015951,-1.6307620104562548,-1.8860737510575156,-1.8860737510575156,-1.4302797199899355,-1.4822180488213164,-1.572365329932726,-1.0870402090146067,-0.8933187158905217,0.015505291657348,-0.8735180619268741,-1.1615310458000858,-0.7941590049647888,0.0248089147451568,-0.2224882396142464,-2.944619112131946,-1.1694236346074691,0.3568240690708503,0.3212500284542826,-0.0891194271460954,-0.3218267973925423,-0.7757204116647488,-0.7879391197766477,-0.8917624823548864,0.7698295555277707
Bangkok Metropolis,-0.2073675006627289,0.4283282243526379,0.1471760549943835,1.2809814441008474,0.1034677394785574,-0.7104472807689004,-0.7104472807689004,-1.856071605101404,-1.0348743671737115,-1.4804712294441915,-1.572384589501761,-1.0843682054536987,-0.0327315565679404,0.0148827499635429,-0.8727375304622076,-1.158387618809379,0.6249483172595366,0.0243285392257395,-0.2363183350865327,-2.94009812408134,-0.2029089207923038,0.3576587152348869,0.3228035860968823,-0.0743547972074803,-0.7934081945795175,-0.7711882664550644,-0.783137000697185,0.517371946935527
Bangkok Metropolis,-0.5289037800467438,-0.2058106857821259,0.4411670489348626,0.1382963539125642,0.5370107939514617,-1.661103558943385,-1.661103558943385,-0.6890410550314613,0.3300667032675571,-1.0330187299943956,-1.4808508061218872,-1.570040343210116,0.7946682608804605,-0.0333890232023805,0.0152729113483538,-0.8696375575795317,0.4914047200051297,0.6249282138496436,0.0124756986567472,-0.2318285289159483,0.2702533451348711,-0.2019157203425723,0.3591915788327658,0.3282253088763429,-0.8405527640071405,-0.7889384227943286,-0.7660486870812694,0.5195044878143619
Bangkok Metropolis,-0.6343918611994451,-0.5283731070849416,-0.1952241513779271,0.4306948935799325,0.1548213066317547,0.0841418549106114,0.0841418549106114,-1.6327463451760815,0.481488416687742,0.3322543667914931,-1.0351527695811085,-1.4784447462725046,1.411285910370892,0.7946098568002483,-0.0329776508329629,0.0182392673053663,0.740536052800671,0.4912821964025877,0.6178867911151608,0.0169626403501746,1.118336946131382,0.2711125139901629,-0.2000648046692576,0.3637879783675676,-0.8401545279544421,-0.8362492407707794,-0.7841564355304814,1.4245811924994831
Bangkok Metropolis,-0.5924322988959216,-0.6341978399592216,-0.518932227302608,-0.2022491811160997,-0.1073246197182909,0.5204387340037827,0.5204387340037827,0.0997382209778713,0.8672706788517534,0.4837129140348312,0.3247670863313125,-1.0324457259823605,1.4262646653788256,1.4116739561644844,0.7946574001585024,-0.0300040347228298,0.700609552169852,0.740604598479056,0.4831701323424022,0.6223667624394887,1.2621299182210832,1.1189558802819113,0.2726945688969667,-0.1827838007272196,-0.671138225458012,-0.8358496003958726,-0.8324203704767328,5.310699704055272
Bangkok Metropolis,-0.7568798766024737,-0.5921043690782379,-0.6251328210531657,-0.5242038349313569,-0.2629728685624544,0.1358216150822551,0.1358216150822551,0.5328449939794199,0.9067229854971024,0.8695890189859777,0.4756317640494633,0.3283924956025812,1.7359046944088397,1.4266635562451928,1.4114503568599663,0.7975064838916747,0.8409644024751863,0.7006474765382642,0.7344898619276552,0.4876516547199686,0.4701579840088872,1.2627081204648096,1.1200560362220202,0.2792528241848918,0.0545653292640139,-0.6662372861984256,-0.832012679004013,9.239768470557744
Bangkok Metropolis,-0.6077508695271098,-0.7570767602001011,-0.5828898455297306,-0.6298291743618478,-0.4147040197600766,-0.1279894374845238,-0.1279894374845238,0.1510401101959574,0.8937600851363022,0.9090509225329412,0.8599948473626812,0.4793590535459599,0.913698273808331,1.7365277740443728,1.426433370396288,1.414206633149932,1.023744294097903,0.8411099708722382,0.6942126425621654,0.7389684907485969,0.8908862467549666,0.4709605263336764,1.2637265702092244,1.1073951188370337,0.7882895227283585,0.0620253578167357,-0.6589833793925919,3.9657561445457383
Bangkok Metropolis,-0.426592124077233,-0.607471826968714,-0.7484481740388614,-0.5878150153949322,-0.4846680795296169,-0.284626349335386,-0.284626349335386,-0.1108420144179563,-0.3155569584165931,0.8960848689045635,0.8993020206395543,0.8639817005827047,1.1485038586519314,0.9137260510664156,1.7361614314992704,1.4291873922260452,0.8982103322572388,1.0240300440693408,0.835800385175272,0.6986917351127757,-0.4462081610404749,0.891569610345646,0.4724289912137451,1.2478070330885234,-0.1965928171317361,0.7983369242040753,0.0839507396502914,1.306292721889751
Bangkok Metropolis,0.5880966561233122,-0.4257349365486348,-0.5983118844810985,-0.752476567903718,0.3913062646990888,-0.4373212825046453,-0.4373212825046453,-0.2663336318818703,-0.1538544087791317,-0.3135263449434111,0.8863868069555179,0.9033154183345808,-1.1661149000603366,1.148701642272644,0.9137212538621158,1.7388688492471744,-2.1389268033788613,0.8983998049617766,1.0201858352942343,0.8402778475627778,-0.2338094817606256,-0.4451460417706161,0.8927990085643166,0.4744570306501652,-0.6932277122682708,-0.1900184616877415,0.8350959335038364,0.3065087125101531
Bangkok Metropolis,1.2662209049198474,0.5921920931393252,-0.4159295136990098,-0.6031535181416736,-1.921739674924926,-0.5077297473876787,-0.5077297473876787,-0.4179120935387144,-0.3780725512503743,-0.1517844606360254,-0.3184815168390159,0.8903914828947372,-1.1583380123583915,-1.167592970599145,1.148593595004774,0.9165524223261194,-2.5229391331331823,-2.1410666386825574,0.8935491694459725,1.024661174769458,0.3075306438944327,-0.2328075281795607,-0.443156878343972,0.8852925526743446,-0.8799298952828966,-0.6884046684093877,-0.1731707185799127,0.2273190641573696
Bangkok Metropolis,0.0772253622066848,1.2724804887599093,0.6056129179368074,-0.4217590537637885,-0.8935035607419956,0.3738087033143555,0.3738087033143555,-0.4878057473298326,-0.8753051096208031,-0.3760571448980123,-0.1573738230595652,-0.3152904989280028,-0.9470406582457634,-1.159810452194712,-1.16668322038091,1.1513894227580503,-0.2389095294063868,-2.525373483618449,-2.170266509924307,0.8980259669458566,-1.3330801819989788,0.3083792532944405,-0.2309390541565934,-0.4203622551030543,-0.8947179695878654,-0.8757652298409978,-0.6815973425139039,0.4881508862053318
Bangkok Metropolis,0.6750128923234681,0.0796904188164678,1.2883175142465364,0.5942500124154264,-0.1019619031083957,-1.953929486111907,-1.953929486111907,0.3872870895795261,-0.9584341997367548,-0.8734106567017849,-0.3807671332951979,-0.1540740077257462,-0.7474800590416578,-0.9483601123912644,-1.1589041216743097,-1.1635390181541296,0.438224271258443,-0.2395921616749886,-2.5576520458515093,-2.16575443734208,0.2231305437729503,-1.3317668405172216,0.3099401264548548,-0.2129577852686914,-0.8460095784562094,-0.8906054521647736,-0.8727324430088778,0.9514863538355736
Bangkok Metropolis,0.4665471306691972,0.6793857113927916,0.0912909760529295,1.2732566183986698,0.999382713952825,-0.91916211304368,-0.91916211304368,-1.9234311940586732,-0.5482662460223924,-0.9565599682386612,-0.8761705201355338,-0.377618177401146,-0.9716968565404182,-0.7486550252627462,-0.9475466947598752,-1.1557610899509434,-0.5650951737094214,0.4380609613365434,-0.2535592770610713,-2.5531355131260787,0.4148564968939273,0.2240030609965627,-1.3292737377265946,0.3156536079011469,-0.7594851467158492,-0.841725297891791,-0.8878716343282741,0.9111084206684504
Bangkok Metropolis,-0.0159212336078866,0.4702546579180208,0.693116224378209,0.0827139863962822,1.6576263907425683,-0.1225926574041625,-0.1225926574041625,-0.8962298107062073,0.3870797364902481,-0.5462922398385623,-0.9589938029136452,-0.8733561144449711,-0.709888938371388,-0.9730341625210494,-0.7479293595669322,-0.9444354655111992,-0.9796087970552187,-0.5660279714461974,0.4295225407357358,-0.2490692723877989,0.4591249957389989,0.4156747043446714,0.225611892071727,-1.286380923116869,-0.7670254236128546,-0.7548957501775313,-0.8380067474609991,0.403815759148058
Bangkok Metropolis,-0.4120932770536659,-0.0137534424474086,0.4832423938712556,0.6812793417040376,1.15546235683306,0.9857475968621084,0.9857475968621084,-0.1054846943975553,1.3997285097318517,0.3892812686195229,-0.5503347357974367,-0.9562353285042228,-0.2158721565470583,-0.7110366874813651,-0.9722099029241976,-0.7448481662878594,-0.4424063607596177,-0.9808595026964658,-0.5826101716272217,0.4340046807820555,0.46524229581382,0.4599306633531778,0.4171745926946268,0.2332380388448098,-0.8617585324089531,-0.7624626167773828,-0.749427944101915,0.2998591191303238
Bangkok Metropolis,-0.056681951274167,-0.4111898183088502,-0.0024847725743586,0.4725423299605616,0.5224985807857716,1.64817237544688,1.64817237544688,0.9947516215502148,1.3930839165256774,1.4021763719612637,0.3815703854658799,-0.5473002903759193,-0.2120226421861537,-0.216662222528625,-0.7103275515695485,-0.9690949626582892,-0.0530322742144319,-0.4432450632936544,-1.0007649278343205,-0.5781163784436029,1.0551248411252785,0.4660462305943775,0.4614053974095876,0.4204558680486881,-0.8811716570919739,-0.8575297882673293,-0.7571472517136327,0.7743419416403703
Bangkok Metropolis,-0.5323689717369369,-0.0546442427317933,-0.4013327351267237,-0.0105538092845088,-0.0828212410791601,1.1428186429233005,1.1428186429233005,1.6523328969547726,1.1825925033155191,1.3955301624362306,1.3904939233526874,0.3852341544976774,0.4447919816560369,-0.2128099210026074,-0.2161703185202232,-0.7072520161496039,0.6061399427327306,-0.0535723494104579,-0.4588436467678797,-0.9962663202476824,-0.127917373267835,1.0557616812244262,0.467517488672026,0.4636834651526606,-0.792565540236256,-0.8770113705446382,-0.8541296328383627,2.7359810079523377
Bangkok Metropolis,-0.8327340464498127,-0.5318493574912982,-0.0435208059399819,-0.407241341227164,-0.1263061177853349,0.5058343406278507,0.5058343406278507,1.1506741989313214,1.4068477226499567,1.184987546506764,1.383873773639839,1.3948390271994484,0.1225852978324547,0.4444802565415728,-0.2123197097248226,-0.2131691378231124,0.3662712038254187,0.6061054143905903,-0.0660492557935769,-0.4543512785637024,0.0441317034004216,-0.1269454155025016,1.0568977556141423,0.4696569268669131,-0.4262441222787084,-0.7880927969516255,-0.874003688284838,5.523868951676553
Bangkok Metropolis,-0.5428800538898554,-0.8331730089305611,-0.5224208244117478,-0.0513675637095131,-0.7554563378158525,-0.1033304156937383,-0.1033304156937383,0.5183473846913546,0.3898384316684307,1.4092973166510132,1.1741566960878986,1.388214406842086,2.9822750316766458,0.1220402853097386,0.444681649511605,-0.2093191084201208,1.3835385519727486,0.3660527100745697,0.5989132017758609,-0.0615614100071739,-1.408454061730538,0.0450549252167406,-0.1251371116061631,1.0456693436563365,0.0943730912497004,-0.4204795991585768,-0.783293773830542,8.08741461790493
Bangkok Metropolis,0.5787057064649045,-0.5423939844187899,-0.8248146960972329,-0.5276735354365594,0.0336561035155238,-0.1470915042382699,-0.1470915042382699,-0.0863632939297878,-0.3186716149303555,0.3920406348592596,1.3975869467919115,1.178355705528916,0.3307530889802228,2.983800521225756,0.1223833608577624,0.4475833933055789,0.214146369487937,1.3841002432694405,0.3569374297134389,0.6033933915516221,-2.069614080790924,-1.4071193692620114,0.0467654672035577,-0.1095555574579758,0.5730960630639041,0.1019734961541961,-0.4082746931522393,4.387938178748164
Bangkok Metropolis,0.755601892671762,0.5827711734659622,-0.5330029030068161,-0.8284294371738034,-0.1290498024704159,-0.7802380271685604,-0.7802380271685604,-0.1298044110928322,-0.6409939994532662,-0.3166417591074776,0.3843189322203618,1.4019368406189148,0.0065494591209285,0.3303587962498527,2.982886117540454,0.1253336001473395,0.5653255314589666,0.2138112048134356,1.3831405651581103,0.3614204054646562,-1.982442548375295,-2.068092103033785,-1.4045834374451944,0.058448065035626,-0.1177534811594992,0.5823846157300806,0.1247036674669851,2.285525236095991
Bangkok Metropolis,1.45199742248338,0.7602319012302782,0.59615853770061,-0.5381982943292407,0.0502217693037823,0.0138867820157375,0.0138867820157375,-0.7583215069598631,-0.3702859106556395,-0.6390425495963599,-0.3215847154525965,0.3879845573696192,-1.057277885690783,0.0059204331328301,0.3306103350583073,2.985405943440499,-1.2970134134996278,0.5652597008308953,0.203476314245182,1.3876117257729448,-1.3011282087310434,-1.9809452634990576,-2.065180486167015,-1.359982508673273,-0.5103633672037255,-0.1109011101273879,0.6147930807214216,2.4358603769062106
Bangkok Metropolis,1.8019268513323872,1.4588498883228418,0.7742495580518356,0.5848468435037834,-1.0306879875719996,-0.1498526165498762,-0.1498526165498762,0.0299968376066886,-1.604579527920403,-0.3682686101776852,-0.642721371246855,-0.3183957931585195,-0.6530539743634937,-1.058677154931298,0.0063145326278837,0.333529242905344,-1.5802894999507129,-1.2985075500700416,0.5577402722635308,0.2079610568629641,-0.9684999987493064,-1.2998239182117803,-1.978083179333246,-2.0055964253597423,-0.4822894045180288,-0.5048954785118444,-0.0924594801750032,2.3553154554848903
Bangkok Metropolis,1.9318016870337693,1.8098960721963575,1.4753488475930794,0.7619732023102462,0.3291203044745137,0.030557671351757,0.030557671351757,-0.1325453347631097,-2.0611308678424995,-1.6028624733701324,-0.3730091374483807,-0.6397493153214742,-1.090775726403387,-0.654160573236318,-1.0578152631516082,0.0092822365319104,-0.816887185052092,-1.5820008928474771,-1.3209576610357523,0.5622209360816728,-0.543117436069525,-0.9672899310634137,-1.2973489712054225,-1.920474589731512,-0.4973305659279153,-0.4767225170313128,-0.4943912027328742,2.3687513615917446
Bangkok Metropolis,0.0636021273292674,1.9401853868279744,1.8276418527219,1.4592748634121273,0.7604747421313031,-1.0572179224231777,-1.0572179224231777,0.0465458330943402,-0.3471484679821245,-2.0595248708871745,-1.6027621535266985,-0.3698549425124527,-0.9093323988943428,-1.0921992490962176,-0.6534764291220805,-1.054687442040481,-0.4025831072271364,-0.818013092655903,-1.6067220755154132,-1.3164553669267474,1.3664517389814217,-0.5420278655306545,-0.9650039904126736,-1.255180248525732,-0.4948215109946544,-0.49181671893531,-0.4656506728012963,1.5122925263172349
Bangkok Metropolis,-0.500853889372895,0.0660237071270272,1.9583939198182476,1.8096596111012049,1.3382713950086236,0.3112277437315053,0.3112277437315053,-1.0332761866022455,0.0762667468746158,-0.3451255392461589,-2.057633976090261,-1.6004384214674872,-0.5347706034587298,-0.9106245511167754,-1.0913226274531589,-0.6504094479621357,-0.6499917154809035,-0.4033912676357358,-0.8366139514500519,-1.6022164912726973,0.5166931633877181,1.367000390221236,-0.5399836362125762,-0.9303732498328712,-0.6547587901547203,-0.4892988161804092,-0.4810489603371981,0.7588105653191528
Bangkok Metropolis,-1.120256951948719,-0.500233698771922,0.0775757238938661,1.939703436474992,1.7590738380946846,0.7453221041208246,0.7453221041208246,0.3251637081044997,1.3481142195239584,0.0783926727355782,-0.3499568105837667,-2.055617422917676,-0.1594819419221972,-0.5357915615847199,-0.909827714778279,-1.0881897645645997,-0.777983657823806,-0.6509896239406361,-0.4186705814344962,-0.8321172338071358,0.1768552745081414,0.5174825237985238,1.3679595621095892,-0.5149928661670256,-0.795465908553001,-0.6498000911704646,-0.4784803322736545,0.4315078964183788
Bangkok Metropolis,-0.8508499212345688,-1.1216135070150168,-0.4906928754094896,0.069073025328979,0.3138747142259096,1.3267888668794714,1.3267888668794714,0.7560840667308557,0.7190427233915229,1.350549526409789,0.0719007849188381,-0.346787048211587,0.616359790784995,-0.1602311796786491,-0.5351594297153074,-0.9067221610193348,0.5014047817037783,-0.7790797286789045,-0.6682524538777739,-0.4141786757608155,-0.2706361767002228,0.1777409000215928,0.5189245464094208,1.3496758959285104,-0.8565872329760708,-0.7910033930004206,-0.642215042985404,0.7096683418713655
Bangkok Metropolis,-0.984054880395475,-0.8513466982131026,-1.1142796569459157,-0.4961174464878644,-0.1401108392755494,1.7502642074230823,1.7502642074230823,1.3332992733798006,0.6439795172723266,0.7213250065945818,1.339069506853997,0.0753554313837952,0.0758755692011066,0.6161722859662,-0.1597640719000671,-0.5321102514470519,0.3629415363424603,0.5012899275684869,-0.7973686913969963,-0.6637576746561963,0.0116335445306342,-0.2696237913053888,0.1793760256795271,0.5198980109822358,-0.8046428510824057,-0.8523402529901767,-0.7862630063308929,0.9347916787696664
Bangkok Metropolis,-0.8881473094159923,-0.9849767639674204,-0.8430529334168297,-1.1163264598090024,-0.0284651431904426,0.29588531493055,0.29588531493055,1.7536782560802655,1.1069508608880994,0.6462435411069167,0.712312178713476,1.3433798833463213,0.3551147237281013,0.0752967374186431,0.6162982361514666,-0.1567713785234952,0.4432296424394475,0.3627204889297954,0.4932580356733043,-0.7928724256023388,0.99859442942178,0.0125659720261955,-0.2677343915786143,0.1880508572632121,-0.7626027523689531,-0.8002126966988149,-0.8488355499260267,1.804013075486771
Bangkok Metropolis,-0.7442859529467688,-0.888763116239457,-0.9771576170817932,-0.8465688838516723,-0.5620780615045918,-0.1609839120182852,-0.1609839120182852,0.3099334597428817,0.551222099592205,1.1093275040043664,0.6375251079303098,0.7161993005465918,1.3052365995788815,0.3547380695599226,0.075660352437454,0.619174157185234,1.1424983453158746,0.4430701713468977,0.3535785140682813,0.4977394419043207,-0.6414428981609949,0.9992472827615444,0.0142949801514456,-0.2489185603808349,-0.6002821603534743,-0.7580243496189324,-0.7956578393439432,2.6725614328448124
Bangkok Metropolis,0.8956573937586737,-0.7444426446475126,-0.880602244456798,-0.9799471657528128,-0.4649963494000632,-0.048629052994333,-0.048629052994333,-0.1435952406658743,-1.6991315802650035,0.5534635598839466,1.0987933168926192,0.6413617254059394,1.1859465963713869,1.3055478624560923,0.3549788959300932,0.0786176220325871,0.5916708268848033,1.1428751727560469,0.4345718796429227,0.3580615284921989,-1.2212482831805211,-0.640325475193038,1.0004154789219857,0.026714047508613,-0.4380872534023822,-0.595131357363191,-0.7526195718600278,2.2922755065348324
Bangkok Metropolis,0.0785876852948115,0.9007343715391364,-0.7357691855193058,-0.8839148023998622,-0.425402676908993,-0.5856314302722122,-0.5856314302722122,-0.032061895472002,0.037645014380037,-1.6974375258082872,0.5451089173576436,1.1029414327900815,-0.485555011966002,1.1861714896694555,1.3053708957650536,0.3578941370948104,-0.4048707320746569,0.5916252015701157,1.1399830350456903,0.4390539615539418,-0.0826930439050366,-1.2199666200653354,-0.6382253752762049,0.9904681526289936,-0.5091028047071792,-0.4323644933821536,-0.5864449606887607,1.3000263875450788
Bangkok Metropolis,2.9747965214356413,0.0810570895845214,0.9152510551966244,-0.7398662573704368,-3.2013080182945703,-0.4879330642824169,-0.4879330642824169,-0.5651378303730055,-2.2355198124437057,0.0397615453792425,-1.6969663768336605,0.5488831253783056,-1.1571805028003614,-0.4865403365115564,1.1860469778653937,1.3081431335919564,-2.2154704182784686,-0.4056806469588163,0.5843169876367783,1.1444569952420909,-0.3229063239467844,-0.0817338967321965,-1.21753706251532,-0.6110063649582811,-0.6943979033202121,-0.5036304708228123,-0.4203990187543734,0.9250381446337588
Bangkok Metropolis,3.567368298930631,2.986508805869572,0.0926625008665216,0.90221093987984,-3.0418634730465963,-0.4480878965154155,-0.4480878965154155,-0.4681538131842683,-3.03999092184609,-2.233956236165047,0.0334211303560694,-1.6947062617034283,-1.1693945104747554,-1.1586521045646667,-0.4859298460053748,1.1888371700927371,-2.7901199866279724,-2.217668958094737,-0.4209783010280938,0.5887973454652912,-0.4507142093992103,-0.3218791321067168,-0.0799512902524379,-1.1771785694880494,-0.7644241518894471,-0.6895789859719028,-0.4931007103799341,2.53208628084002
Bangkok Metropolis,0.6979907478706358,3.580971700416581,3.0084335971150677,0.0840780821028775,-1.2487409708608057,-3.2416255269983982,-3.2416255269983982,-0.4285999844538409,-1.3350028862251138,-3.0386230357753035,-2.231381395338275,0.0368497911765878,-1.1399974424077983,-1.1708749555509403,-1.157746283031031,-0.4828880752013983,0.1597070303938156,-2.7927592493295466,-2.247482492282634,-0.4164863687846037,1.7390491749921495,-0.4496508137113241,-0.319960031381223,-0.0653946046361016,-0.4643199369545837,-0.7598521720430776,-0.682795317710014,7.411398541100652
Bangkok Metropolis,0.2787281375010439,0.7024368978276162,3.605007863346089,2.984055387938327,0.288223816056755,-3.0811682050267724,-3.0811682050267724,-3.201711886862161,-0.2804058423920089,-1.3332202562819744,-3.0328930934444163,-2.2294821753047214,-1.0433462832796172,-1.1414566031153968,-1.1699637632035325,-1.1546034255250304,0.1107054637152736,0.1593301139040843,-2.827179845093747,-2.242969530678213,2.1476364688255285,1.7394922814072202,-0.4476590898530841,-0.2999596601399977,0.4468551189117151,-0.4586896827229402,-0.7544842173332083,6.378428713017988
Bangkok Metropolis,-0.0569483609271443,0.2818362644507597,0.7162492824029475,3.577398204026084,1.4698649108386896,-1.2766559577101833,-1.2766559577101833,-3.04242779326964,0.2070748761137301,-0.2783666782957885,-1.334177204571288,-3.031535141211656,-0.8461835453789672,-1.0447354656175865,-1.1405583374160015,-1.1668190673608827,-0.4751012539714369,0.1102909658663271,0.1485587740610139,-2.8226602091740296,1.4475196251368494,2.147963835651025,1.7402397355837869,-0.4247623510643863,0.2539557325623064,0.4556985010307265,-0.4472545515930552,1.76312712304764
